ServiceNo,Direction,Operator,n_stops,route_distance_km,wd_first_min,wd_last_min,wd_service_span_min,unique_stops,Category,OriginCode,DestinationCode,avg_wd_headway_min,one_way_trip_time_min,baseline_daily_trips,offered_stop_visits_per_day,complexity_score,bottleneck_score,throughput_intensity
154B,1,SBST,32,14.6,385.0,562.0,142.0,32,TRUNK,22009,12101,25.0,59.86666666666666,5.68,181.76,-0.32832821226910336,0.20931045118049274,3.0360801781737194
7A,1,SBST,35,13.6,360.0,1412.0,1007.0,35,TRUNK,84009,9022,25.125,57.58333333333333,40.07960199004975,1402.7860696517414,-0.3303859218133086,0.21501050718416456,24.360973713199563
CT8,1,SBST,22,17.7,604.0,1051.0,397.0,19,FLAT FARE $2.00,55159,10499,23.5,66.7,16.893617021276597,371.6595744680851,-0.33495611749673365,0.1384137450554066,5.572107563239657
192,1,SBST,33,14.1,345.0,1440.0,1065.0,33,TRUNK,22009,25009,9.375,58.55,113.6,3748.7999999999997,-0.33864764190882507,-0.41072742822833797,64.0273270708796
655,2,SBST,21,17.9,1100.0,1163.0,15.0,21,CITY_LINK,3539,20121,15.0,67.01666666666667,1.0,21.0,-0.3419770354819879,-0.20100410325925627,0.31335488684406865
89A,1,SBST,36,13.0,387.0,510.0,84.0,36,TRUNK,77289,95039,30.0,55.93333333333334,2.8,100.8,-0.3464854673280223,0.3960360031763402,1.802145411203814
172,2,SMRT,32,14.2,330.0,1440.0,1084.0,31,TRUNK,22009,44009,8.875,58.53333333333333,122.14084507042253,3908.507042253521,-0.3514486757690713,-0.4399791060947701,66.7740383072925
118,2,GAS,25,16.4,330.0,1434.0,1116.0,25,TRUNK,97009,65009,10.375,63.41666666666666,107.56626506024097,2689.156626506024,-0.354354174665915,-0.38826135835550063,42.40457229707266
655,1,SBST,22,17.3,455.0,526.0,15.0,22,CITY_LINK,20129,3391,15.0,65.36666666666667,1.0,22.0,-0.3580765809967016,-0.21142851719866318,0.336562978072412
118,1,GAS,26,16.0,345.0,1439.0,1067.0,26,TRUNK,65009,97009,10.625,62.43333333333333,100.4235294117647,2611.0117647058823,-0.3588934884306447,-0.3808517467527608,41.82079708551867
CT8,2,SBST,21,17.6,656.0,1069.0,363.0,18,FLAT FARE $2.00,10499,55151,27.5,66.01666666666667,13.2,277.2,-0.35931738310696376,0.2778689795288823,4.198939661701591
660,2,SBST,19,18.0,1100.0,1180.0,15.0,19,EXPRESS,3241,66489,15.0,66.65,1.0,19.0,-0.3733592190774722,-0.2242437233174441,0.2850712678169542
315,1,SBST,34,13.1,315.0,83.0,1185.0,30,FEEDER,66009,66009,10.25,55.56666666666666,115.60975609756098,3930.731707317073,-0.3778676509235068,-0.40282120070723315,70.7390229271219
979,1,SMRT,38,11.8,340.0,1440.0,1106.0,35,TRUNK,45009,45009,6.125,52.63333333333333,180.57142857142858,6861.714285714286,-0.37868455835744985,-0.5624264861622751,130.36822582104406
975B,1,SMRT,33,13.4,378.0,502.0,88.0,33,TRUNK,44531,33041,30.166666666666668,56.21666666666667,2.9171270718232045,96.26519337016575,-0.37910845303376906,0.3777419709589594,1.7123959686362125
63M,1,SBST,35,12.6,335.0,70.0,1135.0,34,TRUNK,82009,82009,13.125,54.25,86.47619047619048,3026.666666666667,-0.3881870805632286,-0.29633121678595614,55.791090629800316
585,1,SBST,19,17.7,470.0,522.0,10.0,14,FLAT FARE $4.20,82009,3011,10.0,65.65,1.0,19.0,-0.3906995667024482,-0.4326267274631912,0.2894135567402894
589,1,SMRT,20,17.3,480.0,523.0,0.0,17,FLAT FARE $4.00,17429,3011,,64.66666666666667,85.54455445544555,1710.891089108911,-0.395238880467178,-0.3564915071670629,26.45707869756048
192,2,SBST,33,13.0,345.0,1440.0,1105.0,33,TRUNK,25009,22009,9.75,54.88333333333333,113.33333333333333,3740.0,-0.402228916533737,-0.44008896001675657,68.14454904342544
761,1,SBST,18,17.8,470.0,526.0,10.0,14,FLAT FARE $4.20,56251,3011,10.0,65.63333333333334,1.0,18.0,-0.4035006005626944,-0.4422425171315123,0.27425088877602843
69,1,SBST,31,13.6,330.0,1439.0,1095.0,30,TRUNK,75009,75009,8.5,56.18333333333333,128.8235294117647,3993.5294117647054,-0.4047105207542615,-0.4923780969624939,71.0803217756993
913,1,SMRT,33,12.9,330.0,90.0,1198.0,32,FEEDER,46009,46009,5.125,54.55,233.7560975609756,7713.951219512195,-0.408009032408729,-0.6257289665708291,141.41065480315666
535,1,SBST,19,17.4,480.0,523.0,0.0,13,FLAT FARE $4.20,52371,3011,,64.64999999999999,85.54455445544555,1625.3465346534654,-0.4080399143274243,-0.3661072968353841,25.140704325652987
87,1,SBST,32,13.2,330.0,1422.0,1121.0,32,TRUNK,67009,84009,7.75,55.2,144.6451612903226,4628.645161290323,-0.4092498345189912,-0.524240261755976,83.85226741467976
307,1,SMRT,36,11.9,320.0,80.0,1190.0,31,FEEDER,44009,44009,7.125,52.266666666666666,167.01754385964912,6012.631578947368,-0.41006674195293424,-0.5463943298242411,115.03759398496241
83,1,GAS,31,13.5,320.0,62.0,1161.0,30,TRUNK,65009,65009,11.75,55.85,98.80851063829788,3063.063829787234,-0.41049063662925345,-0.3687528643963179,54.84447322806149
92,1,SBST,36,11.8,360.0,1235.0,860.0,35,TRUNK,11009,11009,11.125,51.93333333333334,77.30337078651685,2782.921348314607,-0.41584685782792624,-0.3933152649608984,53.58641877370873
660,1,SBST,17,17.9,450.0,523.0,20.0,17,EXPRESS,66481,3218,6.5,65.61666666666666,3.076923076923077,52.307692307692314,-0.4163016344229407,-0.5893095241866108,0.7971708251108811
359,1,GAS,33,12.7,330.0,73.0,1163.0,31,TOWNLINK,77009,77009,7.625,53.883333333333326,152.52459016393442,5033.311475409836,-0.41956926415871304,-0.5355656070233654,93.41128627423143
251,1,SBST,32,13.0,345.0,1440.0,1083.0,31,INDUSTRIAL,22009,22009,10.875,54.53333333333333,99.58620689655173,3186.7586206896553,-0.4208100662689752,-0.4095320419608735,58.43689402242644
599,1,SMRT,18,17.5,465.0,513.0,0.0,15,FLAT FARE $5.00,64449,3218,,64.63333333333334,85.54455445544555,1539.80198019802,-0.42084094818767037,-0.3757230865037051,23.823651060309743
87,2,SBST,31,13.3,330.0,1440.0,1082.0,31,TRUNK,84009,67009,10.125,55.18333333333334,106.8641975308642,3312.7901234567903,-0.4220508683792374,-0.44058558248326996,60.03243956732329
26,2,SBST,30,13.6,330.0,1439.0,1087.0,30,TRUNK,52009,84009,9.625,55.83333333333333,112.93506493506493,3388.051948051948,-0.4232916704894997,-0.46182117890661095,60.681527427796084
138A,1,SBST,30,13.5,,,,30,TRUNK,54009,48131,13.5,55.5,85.54455445544555,2566.3366336633667,-0.42907178636449167,-0.31365108609279607,46.240299705646244
807,1,SBST,35,11.8,320.0,102.0,1175.0,34,FEEDER,59009,59009,5.5,51.583333333333336,213.63636363636363,7477.272727272727,-0.43442800756316446,-0.6278428375795142,144.95520634454397
325,1,SBST,33,12.3,320.0,77.0,1175.0,31,FEEDER,64009,64009,10.375,52.55,113.25301204819277,3737.3493975903616,-0.44268972765868086,-0.4436003848199372,71.11987435947405
534,1,SBST,17,17.0,475.0,530.0,0.0,14,FLAT FARE $4.20,63219,3011,,62.61666666666666,85.54455445544555,1454.2574257425742,-0.4683226772978687,-0.4093871205013002,23.22476591550558
196e,1,SBST,29,13.1,476.0,544.0,25.0,18,EXPRESS,93049,3218,8.0,53.81666666666666,3.125,90.625,-0.47077339959969783,-0.5593018495480666,1.68395788169712
80A,1,SBST,31,12.3,357.0,609.0,207.0,31,TRUNK,67009,81089,20.75,51.85,9.975903614457831,309.2530120481928,-0.4798520271291573,-0.06340336548886703,5.964378245866785
56,2,SBST,29,12.9,350.0,1440.0,1094.0,29,TRUNK,2099,53009,13.75,53.15,79.56363636363636,2307.3454545454547,-0.48233363134968177,-0.34150521671288114,43.41195587103395
196e,2,SBST,27,13.5,1098.0,1166.0,26.0,17,EXPRESS,3222,93041,8.0,54.45,3.25,87.75,-0.4848152355702062,-0.5705173474416176,1.6115702479338843
98B,1,TTS,27,13.4,355.0,537.0,148.0,27,TRUNK,28501,21099,7.0,54.116666666666674,21.142857142857142,570.8571428571429,-0.49059535144519817,-0.6137971645593852,10.548638303488934
67A,1,SMRT,31,12.0,330.0,1412.0,1067.0,30,TRUNK,44009,41049,77.0,50.85,13.857142857142858,429.5714285714286,-0.49719237475413336,2.1336099346339856,8.447815704452873
17,1,GAS,29,12.6,315.0,58.0,1171.0,29,TRUNK,77009,84009,11.0,52.15,106.45454545454545,3087.181818181818,-0.4996739789746578,-0.4615267239671287,59.198117318922684
6,1,GAS,32,11.6,380.0,1211.0,792.0,31,TRUNK,77009,77009,8.75,49.86666666666666,90.51428571428572,2896.457142857143,-0.5017316885188632,-0.5490971369044843,58.08403361344539
17,2,GAS,29,12.3,330.0,65.0,1140.0,29,TRUNK,84009,77009,8.375,51.15,136.11940298507463,3947.4626865671644,-0.5170143265996338,-0.5766392591718483,77.17424607169433
131A,1,SBST,31,11.5,406.0,498.0,47.0,31,TRUNK,52499,3217,21.0,49.18333333333333,2.238095238095238,69.38095238095238,-0.5260929541290933,-0.08564974716217665,1.4106598247567412
563,1,SBST,13,17.2,480.0,525.0,0.0,10,FLAT FARE $4.20,42011,3011,,61.883333333333326,85.54455445544555,1112.0792079207922,-0.5310870444888376,-0.45586636061767605,17.970577019996643
983,1,SMRT,30,11.7,325.0,1439.0,1139.0,25,TRUNK,44009,44009,6.5,49.49999999999999,175.23076923076923,5256.923076923077,-0.5331138721143476,-0.6606982538541717,106.20046620046622
73A,1,SBST,28,12.3,1.0,1439.0,10.0,28,TRUNK,54009,52009,10.0,50.8,1.0,28.0,-0.5355954763348719,-0.5264464529178543,0.5511811023622047
79A,1,TTS,28,12.3,1350.0,1414.0,30.0,28,TRUNK,28009,22009,15.0,50.8,2.0,56.0,-0.5355954763348719,-0.3300875709367441,1.1023622047244095
56,1,SBST,27,12.6,330.0,1439.0,1098.0,27,TRUNK,53009,2099,13.25,51.45,82.86792452830188,2237.433962264151,-0.5368362784451342,-0.40041288785536244,43.48754056878816
812,1,SBST,31,11.2,330.0,82.0,1181.0,30,FEEDER,59009,59009,6.625,48.18333333333334,178.26415094339623,5526.188679245283,-0.5434333017540693,-0.6622056550225053,114.69087539077032
15A,1,GAS,26,12.8,455.0,647.0,145.0,21,TRUNK,77009,83109,61.5,51.76666666666667,2.3577235772357725,61.300813008130085,-0.5438571964303884,1.4888425743155753,1.1841753961647794
95,1,SBST,30,11.5,360.0,1439.0,1071.0,29,TRUNK,16009,16009,11.125,48.83333333333333,96.26966292134831,2888.0898876404494,-0.5446741038643315,-0.48708236946473604,59.141772443149144
883,1,SMRT,29,11.8,330.0,71.0,1171.0,28,TRUNK,58009,58009,10.5,49.483333333333334,111.52380952380952,3234.190476190476,-0.5459149059745937,-0.5132269379376047,65.35918779771929
560,1,SBST,17,15.5,465.0,517.0,12.0,14,FLAT FARE $4.20,12169,3011,5.0,57.616666666666674,2.4,40.8,-0.5550244154227484,-0.7444101660980387,0.7081284350592998
38,1,SBST,29,11.5,315.0,78.0,1174.0,29,TRUNK,75009,84009,11.5,48.48333333333333,102.08695652173913,2960.5217391304345,-0.5632552535995697,-0.4859792837060196,61.06266907797391
911,1,SMRT,28,11.8,320.0,80.0,1189.0,27,FEEDER,46009,46009,6.0,49.13333333333333,198.16666666666666,5548.666666666666,-0.564496055709832,-0.7035737621104706,112.93080054274083
177,1,TTS,27,11.9,350.0,565.0,171.0,25,TRUNK,43009,43009,13.166666666666666,49.11666666666666,12.987341772151899,350.65822784810126,-0.5772970895700782,-0.4317418209392005,7.139292049842578
990,1,TTS,28,11.5,345.0,1440.0,1129.0,27,TRUNK,43009,43009,12.125,48.133333333333326,93.11340206185567,2607.1752577319585,-0.581836403334808,-0.4750582538482476,54.16569095010995
169A,1,SMRT,27,11.8,421.0,483.0,18.0,27,TRUNK,46009,59073,17.0,48.78333333333333,1.0588235294117647,28.58823529411765,-0.5830772054450701,-0.28520805214189493,0.5860246387588176
58A,1,SBST,27,11.7,482.0,1152.0,621.0,27,TRUNK,62131,75351,,48.44999999999999,85.54455445544555,2309.70297029703,-0.5888573213200623,-0.48557497484455087,47.67188793182725
147e,1,SBST,19,14.2,450.0,1440.0,960.0,19,EXPRESS,4239,17009,23.75,53.98333333333333,40.421052631578945,768.0,-0.5930036223271681,-0.03292122726923527,14.226613152207474
222,1,SBST,28,11.3,305.0,91.0,1202.0,27,FEEDER,84009,84009,6.875,47.46666666666666,174.83636363636364,4895.418181818182,-0.5933966350847919,-0.6892511613715046,103.13381001021453
38,2,SBST,29,10.8,320.0,75.0,1174.0,29,TRUNK,84009,75009,10.875,46.150000000000006,107.95402298850574,3130.6666666666665,-0.6037160647245136,-0.5385804290044776,67.83676417479234
58B,1,SBST,24,12.4,468.0,1148.0,631.0,24,TRUNK,77009,70281,,49.733333333333334,85.54455445544555,2053.069306930693,-0.6041399594008328,-0.49839018096333165,41.28155442890134
317,1,SBST,33,9.5,330.0,82.0,1160.0,30,FEEDER,66009,66009,10.5,43.21666666666667,110.47619047619048,3645.714285714286,-0.6045329721584567,-0.550916552973687,84.3589884854829
991,2,SMRT,26,11.7,330.0,1440.0,1142.0,26,TRUNK,44009,43009,12.25,48.099999999999994,93.22448979591837,2423.8367346938776,-0.6074384710553005,-0.48938086113536206,50.391616105901825
991,1,SMRT,26,11.7,330.0,1440.0,1139.0,26,TRUNK,43009,44009,11.625,48.099999999999994,97.97849462365592,2547.440860215054,-0.6074384710553005,-0.5139257213830009,52.96134844521942
973,1,SMRT,29,10.7,330.0,54.0,1144.0,28,TRUNK,45009,45009,11.75,45.81666666666666,97.36170212765957,2823.4893617021276,-0.6094961805995056,-0.5082256653793291,61.625813642098095
291,1,SBST,29,10.6,330.0,64.0,1164.0,27,FEEDER,75009,75009,5.75,45.483333333333334,202.43478260869566,5870.608695652174,-0.6152762964744977,-0.7478643644782069,129.07164592859306
94,1,SBST,27,11.2,360.0,1217.0,814.0,25,TRUNK,82009,82009,15.875,46.78333333333333,51.275590551181104,1384.44094488189,-0.6177579006950221,-0.3534370449169185,29.59261015066384
335,1,TTS,30,10.2,330.0,87.0,1162.0,29,FEEDER,28009,28009,8.875,44.5,130.92957746478874,3927.887323943662,-0.6198156102392275,-0.6275483957363287,88.26713087513848
199,1,SBST,27,11.1,360.0,1440.0,1081.0,26,TRUNK,22009,22009,8.5,46.45,127.17647058823529,3433.7647058823527,-0.6235380165700141,-0.6470744365606017,73.92389033115937
158A,1,SBST,27,11.1,401.0,953.0,511.0,27,TRUNK,81089,81081,25.5,46.45,20.03921568627451,541.0588235294117,-0.6235380165700141,0.020545762175173052,11.648198568986258
228,1,SBST,28,10.7,310.0,79.0,1189.0,27,FEEDER,84009,84009,11.875,45.46666666666666,100.12631578947368,2803.536842105263,-0.6280773303347439,-0.5169405237196681,61.6613674949838
17A,1,GAS,10,16.4,375.0,24.0,1077.0,10,TRUNK,84009,84591,20.0,58.16666666666666,53.85,538.5,-0.6330714206944881,-0.21462796638986512,9.25787965616046
381,1,GAS,28,10.5,325.0,80.0,1174.0,27,FEEDER,65009,65009,11.375,44.8,103.20879120879121,2889.846153846154,-0.6396375620847278,-0.5445924933608703,64.50549450549451
180A,1,SMRT,26,11.1,1103.0,1440.0,322.0,25,TRUNK,22009,44259,24.0,46.1,13.416666666666666,348.8333333333333,-0.6421191663052522,-0.05198573280902677,7.566883586406362
3A,1,GAS,28,10.4,305.0,76.0,1170.0,28,TRUNK,75009,77331,33.5,44.46666666666667,34.92537313432836,977.9104477611941,-0.6454176779597198,0.32028751868399674,21.99198908008682
3A,1,GAS,28,10.4,305.0,76.0,1170.0,28,TRUNK,75009,77331,30.375,44.46666666666667,38.51851851851852,1078.5185185185185,-0.6454176779597198,0.19756321744580285,24.25453939696818
913M,1,SMRT,27,10.7,360.0,1423.0,1020.0,26,FEEDER,46009,46009,18.125,45.11666666666666,56.275862068965516,1519.4482758620688,-0.6466584800699822,-0.2851157516331471,33.67820338076252
926,1,SMRT,17,13.9,,,,14,TRUNK,46009,46009,12.5,52.28333333333333,85.54455445544555,1454.2574257425742,-0.6475062694226204,-0.5140004946711036,27.814933230651725
85A,1,GAS,21,12.5,1086.0,1161.0,39.0,19,TRUNK,59009,67441,12.125,49.016666666666666,3.216494845360825,67.54639175257732,-0.6541032927315554,-0.5303446593618586,1.3780290734969871
37,1,SBST,26,10.7,360.0,1224.0,821.0,25,TRUNK,75009,75009,11.25,44.766666666666666,72.97777777777777,1897.4222222222222,-0.6652396298052203,-0.5687330447470403,42.384710846363866
147e,2,SBST,15,14.0,360.0,1366.0,960.0,15,EXPRESS,17009,4222,23.75,51.916666666666664,40.421052631578945,606.3157894736842,-0.6788884530181049,-0.09543263027179358,11.678634789220242
7B,1,SBST,25,10.7,360.0,1404.0,1010.0,25,TRUNK,17009,8057,23.25,44.416666666666664,43.44086021505376,1086.021505376344,-0.6838207795404586,-0.11109555838224268,24.45076559946741
143M,1,TTS,28,9.7,330.0,98.0,1192.0,27,TRUNK,28009,28009,14.75,42.133333333333326,80.8135593220339,2262.779661016949,-0.6858784890846639,-0.44411457379598607,53.70521347350354
920,1,SMRT,32,8.4,330.0,108.0,1175.0,29,FEEDER,45009,45009,6.875,39.2,170.9090909090909,5469.090909090909,-0.6866953965186069,-0.7509890207368606,139.51762523191093
123M,1,SBST,25,10.6,350.0,43.0,1096.0,22,TRUNK,14009,14009,13.75,44.083333333333336,79.7090909090909,1992.7272727272725,-0.6896008954154504,-0.4881854748678976,45.203643237669695
253,1,SBST,24,10.9,345.0,1440.0,1065.0,23,INDUSTRIAL,24009,24009,11.375,44.733333333333334,93.62637362637362,2247.032967032967,-0.6908416975257127,-0.5830556520341549,50.231735477637116
964,1,SMRT,27,9.9,360.0,1403.0,1005.0,26,TRUNK,46009,46009,5.875,42.45,171.06382978723406,4618.723404255319,-0.692899407069918,-0.7982593382592321,108.80384933463648
4,1,SBST,26,10.2,350.0,1440.0,1082.0,25,TRUNK,75009,75009,11.5,43.1,94.08695652173913,2446.260869565217,-0.6941402091801803,-0.578955304255713,56.75779279733682
118B,1,GAS,16,13.4,968.0,1069.0,65.0,16,TRUNK,96111,65191,30.0,50.26666666666667,2.1666666666666665,34.666666666666664,-0.6949879985328185,0.13959155826518732,0.6896551724137929
912B,1,SMRT,25,10.5,330.0,100.0,1182.0,25,FEEDER,46008,46009,8.25,43.75,143.27272727272728,3581.818181818182,-0.6953810112904424,-0.7081882857686645,81.87012987012987
141,1,SBST,28,9.4,360.0,1440.0,1051.0,27,TRUNK,80009,52009,13.625,41.13333333333333,77.13761467889908,2159.853211009174,-0.7032188367096397,-0.5003194444063727,52.508586977532595
88A,1,SBST,27,9.7,408.0,770.0,317.0,27,TRUNK,65069,54269,15.0,41.78333333333333,21.133333333333333,570.6,-0.704459638819902,-0.4479204600867972,13.656162744315917
118A,1,GAS,16,13.1,423.0,521.0,67.0,16,TRUNK,65199,96119,15.0,49.266666666666666,4.466666666666667,71.46666666666667,-0.7123283461577945,-0.46150920984278027,1.4506089309878214
333,1,TTS,24,10.5,320.0,87.0,1193.0,23,FEEDER,28009,28009,9.0,43.4,132.55555555555554,3181.333333333333,-0.7139621610256807,-0.6923582838613648,73.3026113671275
922,1,SMRT,28,9.1,330.0,108.0,1175.0,25,FEEDER,45009,45009,7.625,40.13333333333333,154.0983606557377,4314.754098360656,-0.7205591843346157,-0.7479742249483418,107.51048417842166
53A,1,SBST,19,11.9,434.0,539.0,63.0,18,TRUNK,77289,95129,,46.31666666666666,85.54455445544555,1625.3465346534654,-0.7259462874519838,-0.5865495365203937,35.092044648869354
33A,1,SBST,22,10.9,976.0,1170.0,156.0,22,TRUNK,16009,10149,,44.03333333333333,85.54455445544555,1881.9801980198022,-0.7280039969961891,-0.5857584525662497,42.73989851672526
141,2,SBST,26,9.6,360.0,1440.0,1065.0,26,TRUNK,52009,80009,12.875,41.1,82.71844660194175,2150.6796116504856,-0.7288209044301321,-0.5490048560401815,52.32797108638651
11,1,SBST,23,10.5,360.0,1439.0,1069.0,20,TRUNK,80009,80009,16.625,43.05,64.30075187969925,1478.9172932330828,-0.7325433107609188,-0.4065348192300385,34.35347951760936
229,1,SBST,24,9.9,345.0,77.0,1135.0,23,FEEDER,84009,84009,9.625,41.4,117.92207792207792,2830.12987012987,-0.7486428562756327,-0.6918616679429997,68.36062488236402
179A,1,SBST,24,9.6,450.0,1226.0,741.0,11,TRUNK,22009,22009,5.25,40.4,141.14285714285714,3387.4285714285716,-0.7659832039006086,-0.8756998118411081,83.84724186704385
179,1,SBST,24,9.6,316.0,1440.0,1149.0,23,TRUNK,22009,22009,5.375,40.4,213.7674418604651,5130.418604651162,-0.7659832039006086,-0.8707908397915803,126.99055952106838
298,1,SBST,24,9.5,330.0,82.0,1171.0,23,FEEDER,75019,75019,11.25,40.06666666666666,104.08888888888889,2498.133333333333,-0.7717633197756006,-0.6440771941853215,62.349417637271216
334,1,TTS,25,9.0,320.0,101.0,1205.0,24,FEEDER,28009,28009,6.875,38.75,175.27272727272728,4381.818181818182,-0.7820827494153224,-0.8223075891366544,113.0791788856305
410,2,SBST,23,9.6,330.0,76.0,1173.0,22,FEEDER,53009,53009,7.5,40.05,156.4,3597.2000000000003,-0.7845643536358469,-0.8009621453394753,89.81772784019977
410,2,SBST,23,9.6,330.0,76.0,1173.0,22,FEEDER,53009,53009,7.5,40.05,156.4,3597.2000000000003,-0.7845643536358469,-0.8009621453394753,89.81772784019977
410G,1,SBST,23,9.5,330.0,75.0,1171.0,22,FEEDER,53009,53009,7.875,39.71666666666667,148.6984126984127,3420.0634920634925,-0.7903444695108388,-0.7902432699124375,86.111544072098
561,1,SBST,13,12.7,480.0,509.0,0.0,9,FLAT FARE $4.00,70059,3011,,46.883333333333326,85.54455445544555,1112.0792079207922,-0.7911922588634772,-0.6362281930872293,23.72013952195078
268A,1,SBST,26,8.5,407.0,578.0,136.0,25,FEEDER,55009,54659,29.0,37.43333333333333,4.689655172413793,121.9310344827586,-0.7924021790550442,0.04016409041189703,3.257284981729972
564,1,SBST,19,10.7,480.0,514.0,5.0,13,FLAT FARE $4.00,41119,3011,5.0,42.31666666666666,1.0,19.0,-0.7953076779518877,-0.9095484599524956,0.44899566758566367
858A,1,SMRT,24,9.0,1404.0,62.0,66.0,24,TRUNK,46009,59073,11.0,38.4,6.0,144.0,-0.8006638991505606,-0.6739353418921051,3.75
882,1,SMRT,24,8.9,320.0,1440.0,1105.0,23,TRUNK,58009,58009,15.125,38.06666666666666,73.05785123966942,1753.388429752066,-0.8064440150255525,-0.5159473049792349,46.0609920250105
255,1,SBST,24,8.8,345.0,1417.0,1050.0,23,INDUSTRIAL,24009,24009,8.75,37.733333333333334,120.0,2880.0,-0.8122241309005445,-0.770312920226696,76.32508833922262
90A,1,SBST,23,9.1,368.0,566.0,167.0,23,TRUNK,52009,71189,23.25,38.38333333333333,7.182795698924731,165.2043010752688,-0.8134649330108068,-0.20247187070670625,4.304063423584945
358,1,GAS,23,8.9,300.0,69.0,1191.0,21,TOWNLINK,77009,77009,6.75,37.71666666666667,176.44444444444446,4058.2222222222226,-0.8250251647607907,-0.8584722626874612,107.59758432758875
410,1,SBST,22,9.2,340.0,75.0,1155.0,21,FEEDER,53009,53009,6.375,38.36666666666666,181.1764705882353,3985.8823529411766,-0.8262659668710531,-0.8747988870612744,103.88920120611235
410,1,SBST,22,9.2,340.0,75.0,1155.0,21,FEEDER,53009,53009,6.375,38.36666666666666,181.1764705882353,3985.8823529411766,-0.8262659668710531,-0.8747988870612744,103.88920120611235
410W,1,SBST,22,9.2,340.0,75.0,1155.0,21,FEEDER,53009,53009,6.375,38.36666666666666,181.1764705882353,3985.8823529411766,-0.8262659668710531,-0.8747988870612744,103.88920120611235
27A,1,SBST,18,10.4,372.0,633.0,239.0,18,TRUNK,67261,76139,8.0,40.96666666666667,29.875,537.75,-0.8312291753121018,-0.817381083318333,13.126525630593978
262,1,SBST,24,8.4,330.0,92.0,1170.0,23,FEEDER,54009,54009,9.625,36.4,121.55844155844156,2917.402597402597,-0.8353445944005126,-0.7519822787661842,80.14842300556586
235,1,SBST,23,8.7,315.0,65.0,1158.0,22,FEEDER,52009,52009,8.0,37.05,144.75,3329.25,-0.8365853965107748,-0.817398623635275,89.8582995951417
159A,1,SBST,25,8.0,374.0,1075.0,660.0,25,TRUNK,67009,54399,16.75,35.416666666666664,39.40298507462686,985.0746268656716,-0.8398839081652424,-0.47457920443941787,27.81387181738367
565,1,SBST,14,11.4,480.0,508.0,0.0,11,FLAT FARE $4.00,52471,3011,,42.9,85.54455445544555,1197.6237623762377,-0.8477526155031349,-0.6747088920774558,27.91663781762792
46,1,SBST,23,8.5,360.0,1439.0,1051.0,23,TRUNK,94009,75009,13.0,36.38333333333333,80.84615384615384,1859.4615384615383,-0.8481456282607587,-0.6290558230972558,51.107509073610764
140,1,SBST,23,8.4,360.0,1439.0,1064.0,22,TRUNK,80009,80009,14.375,36.05,74.01739130434783,1702.4,-0.8539257441357508,-0.5790651712739963,47.223300970873794
386,1,GAS,20,9.3,325.0,69.0,1173.0,19,FEEDER,65009,65009,10.375,38.0,113.06024096385542,2261.2048192771085,-0.8576481504665373,-0.7409514015345741,59.50538998097654
403,1,GAS,24,7.9,360.0,1440.0,1087.0,23,TRUNK,77009,77009,14.5,34.733333333333334,74.96551724137932,1799.1724137931037,-0.8642451737754724,-0.5805725724423298,51.79958964855385
200A,1,SBST,23,8.2,525.0,1439.0,916.0,23,TRUNK,11379,16009,,35.383333333333326,85.54455445544555,1967.5247524752476,-0.8654859758857347,-0.680351721658115,55.60597510528256
302,1,SMRT,23,8.1,320.0,83.0,1186.0,21,FEEDER,44009,44009,5.5,35.05,215.63636363636363,4959.636363636363,-0.8712660917607267,-0.9396263089551038,141.50175074568799
46,2,SBST,23,8.1,360.0,1438.0,1066.0,23,TRUNK,75009,94009,13.5,35.05,78.96296296296296,1816.148148148148,-0.8712660917607267,-0.6254520977853275,51.81592434088868
269,1,SBST,22,8.4,330.0,91.0,1184.0,21,FEEDER,54009,54009,6.375,35.7,185.72549019607843,4085.9607843137255,-0.872506893870989,-0.9068632128336394,114.4526830339979
903,1,SMRT,22,8.4,320.0,85.0,1195.0,21,FEEDER,46009,46009,8.0,35.7,149.375,3286.25,-0.872506893870989,-0.8430465761897785,92.0518207282913
804,1,SBST,22,8.3,320.0,91.0,1198.0,21,FEEDER,59009,59009,5.75,35.36666666666667,208.34782608695653,4583.652173913044,-0.878287009745981,-0.9354161138028237,129.60373724542066
75A,1,SMRT,21,8.6,421.0,458.0,0.0,21,TRUNK,481,12099,,36.016666666666666,85.54455445544555,1796.4356435643565,-0.8795278118562432,-0.691567219551666,49.87789847934354
3B,1,GAS,11,11.8,315.0,70.0,1195.0,11,TRUNK,77289,77009,3.875,43.18333333333334,308.38709677419354,3392.258064516129,-0.8803756012088815,-1.0186314035801773,78.55479886953597
127,1,SBST,21,8.5,330.0,1438.0,1099.0,20,TRUNK,75009,75009,13.75,35.68333333333333,79.92727272727272,1678.472727272727,-0.8853079277312352,-0.626849651579823,47.0380026325846
9A,1,SBST,21,8.4,1094.0,1233.0,101.0,21,TRUNK,84009,98011,34.0,35.35,2.9705882352941178,62.38235294117647,-0.8910880436062272,0.16439577972212777,1.7647058823529411
142,1,SBST,21,8.4,345.0,28.0,1110.0,20,TRUNK,52009,52009,8.625,35.35,128.69565217391303,2702.6086956521735,-0.8910880436062272,-0.8321255463320065,76.45286267757209
981,2,SMRT,21,8.3,1020.0,1194.0,150.0,21,TRUNK,47121,58009,18.75,35.016666666666666,8.0,168.0,-0.8968681594812191,-0.43850685104180404,4.797715373631604
